"lon","lat","routeid","dir"
24.01212,49.840261,1527114,1
24.01212,49.840261,1527114,1
24.0119761123161,49.8401400663743,1527114,1
24.0107530250053,49.8396211185611,1527114,1
24.0091758861046,49.8390329709727,1527114,1
24.0069875045242,49.8381680935685,1527114,1
24.0063220157127,49.8379258502217,1527114,1
24.00551,49.83773,1527114,1
24.00551,49.83773,1527114,1
24.0051045937958,49.8375107319218,1527114,1
24.0038736976461,49.8371151995257,1527114,1
24.0043093995775,49.8363026252423,1527114,1
24.0043093995775,49.8363026252423,1527114,1
24.0045279188576,49.8361769522781,1527114,1
24.004608385128,49.8360748846163,1527114,1
24.005332581562,49.8354123045557,1527114,1
24.0057536883774,49.8352444956322,1527114,1
24.006217710537,49.8350957160996,1527114,1
24.0066710038605,49.8349676961355,1527114,1
24.0068,49.8349,1527114,1
24.0068,49.8349,1527114,1
24.0070316769616,49.8348875342155,1527114,1
24.0072932763519,49.8348275657861,1527114,1
24.008072939422,49.8347841830916,1527114,1
24.01011,49.8347,1527114,1
24.01011,49.8347,1527114,1
24.0106961398385,49.8347219027502,1527114,1
24.0125683217309,49.8346873025258,1527114,1
24.0146765380166,49.8346873025258,1527114,1
24.0156260400079,49.8347011426185,1527114,1
24.0160533709946,49.8346770549587,1527114,1
24.01623,49.83461,1527114,1
24.01623,49.83461,1527114,1
24.0165737195435,49.8346874350307,1527114,1
24.0170618815842,49.8347081951687,1527114,1
24.0170833392563,49.8343448914753,1527114,1
24.0170887036743,49.8342722304091,1527114,1
24.0171638055267,49.8342203295807,1527114,1
24.0187999530258,49.8332549640189,1527114,1
24.0185907407227,49.8327670837703,1527114,1
24.0185210032883,49.8326667389955,1527114,1
24.0183493419113,49.8325698541877,1527114,1
24.0182366891327,49.8324937302741,1527114,1
24.0181723161163,49.8324452877207,1527114,1
24.0181508584442,49.8323933849316,1527114,1
24.0181937737884,49.8323484024693,1527114,1
24.0183130480782,49.8323011080656,1527114,1
24.0184605574045,49.8322253067067,1527114,1
24.0185478253784,49.8321788528126,1527114,1
24.0194490476074,49.8317705471179,1527114,1
24.0211281104507,49.8310231311534,1527114,1
24.0216806455078,49.8307705296281,1527114,1
24.0219917817535,49.8306494188398,1527114,1
24.0222760959091,49.8305594506293,1527114,1
24.0225389523926,49.8304798632267,1527114,1
24.0228339953842,49.8304106566832,1527114,1
24.0231880469742,49.8303276087003,1527114,1
24.0231632145825,49.8302595286214,1527114,1
24.0231632145825,49.8302595286214,1527114,1
24.0243735833588,49.8300611621258,1527114,1
24.0249422116699,49.8299296684702,1527114,1
24.0253445430222,49.8298535404009,1527114,1
24.0257093234482,49.829798174457,1527114,1
24.0262296719971,49.8297324273164,1527114,1
24.0266480966034,49.8297185858018,1527114,1
24.0286704822006,49.8297116650429,1527114,1
24.0290835423889,49.8297082046631,1527114,1
24.0292981191101,49.8297255065596,1527114,1
24.0295502467575,49.8297704914614,1527114,1
24.0306821389618,49.8300023360609,1527114,1
24.0308622997923,49.8300325904414,1527114,1
24.0310603304328,49.8297981744569,1527114,1
24.0310603304328,49.8297981744569,1527114,1
24.0316240471526,49.8295827419786,1527114,1
24.0317527931853,49.8294581678184,1527114,1
24.0319673699065,49.8293439745564,1527114,1
24.0334662719192,49.8284728332602,1527114,1
24.03360038237,49.8283794005261,1527114,1
24.0336417160797,49.8283081494468,1527114,1
24.0338900609436,49.82775997154,1527114,1
24.0339060343557,49.827567348533,1527114,1
24.0338309325033,49.8271866883977,1527114,1
24.0337290085607,49.8267506558347,1527114,1
24.0337183995666,49.8266854683671,1527114,1
24.0336432977142,49.8264570684815,1527114,1
24.0334479124252,49.8256273978023,1527114,1
24.033426454753,49.8255028134553,1527114,1
24.0334371835891,49.8253851501662,1527114,1
24.0335015566055,49.8248383581853,1527114,1
24.033415725917,49.8233848304642,1527114,1
24.0333942682449,49.8232256319174,1527114,1
24.0332762510482,49.8230802762651,1527114,1
24.0327398092452,49.8227411113778,1527114,1
24.0327076227371,49.8225888324917,1527114,1
24.0326754362289,49.8223673350744,1527114,1
24.0326455159607,49.8222103349072,1527114,1
24.0324523969116,49.8221757257318,1527114,1
24.03224,49.82226,1527114,1
24.03224,49.82226,1527114,1
24.0308216138306,49.8220026794837,1527114,1
24.0302422566833,49.82191269519,1527114,1
24.0296092553558,49.8218123278959,1527114,1
24.0293195767822,49.8217742574884,1527114,1
24.0290459914627,49.8217084994414,1527114,1
24.0288421435776,49.821642741305,1527114,1
24.0286007447662,49.8214904589617,1527114,1
24.0284183545532,49.8213139492822,1527114,1
24.028193048996,49.8211305169722,1527114,1
24.02734,49.82045,1527114,1
24.02734,49.82045,1527114,1
24.0272650046768,49.8202791050697,1527114,1
24.0262082143249,49.8192926944976,1527114,1
24.0252426190796,49.8182820354407,1527114,1
24.0251889748993,49.8181781994102,1527114,1
24.0251836104813,49.8180570570931,1527114,1
24.0251997037353,49.8179013022397,1527114,1
24.0252748055878,49.8176901670824,1527114,1
24.0254759712639,49.8174984436137,1527114,1
24.0258890314522,49.817024249581,1527114,1
24.0259534044685,49.8169775221803,1527114,1
24.0260150952759,49.8169359866751,1527114,1
24.0260821505012,49.8169013737269,1527114,1
24.0261545701446,49.8168754139995,1527114,1
24.0262833161774,49.8168615688059,1527114,1
24.0263611002388,49.8168373397074,1527114,1
24.0264925284805,49.8167992653854,1527114,1
24.02661,49.8167,1527114,1
24.02661,49.8167,1527114,1
24.0282305999222,49.816259299048,1527114,1
24.0300786419334,49.8156371188261,1527114,1
24.0300786419334,49.8156371188261,1527114,1
24.0310200972977,49.8154008786214,1527114,1
24.0342172904434,49.8144212915478,1527114,1
24.03581,49.81388,1527114,1
24.03581,49.81388,1527114,1
24.037025563282,49.8135022616189,1527114,1
24.0371248050156,49.8134243769245,1527114,1
24.0372213645401,49.8133620690786,1527114,1
24.0374466700973,49.8132287992502,1527114,1
24.0381,49.81289,1527114,1
24.0381,49.81289,1527114,1
24.0414538903656,49.8117697302431,1527114,1
24.0418293996277,49.8116520335543,1527114,1
24.04543,49.81033,1527114,1
24.04543,49.81033,1527114,1
24.0458634419861,49.810253498051,1527114,1
24.0460887475433,49.8101911861229,1527114,1
24.0461906714859,49.8101427212345,1527114,1
24.0462335868301,49.8100734855954,1527114,1
24.0463516040268,49.80969268781,1527114,1
24.0465500874939,49.8085295051135,1527114,1
24.0465822740021,49.8083737195947,1527114,1
24.0466251893463,49.8080102180991,1527114,1
24.0466198249283,49.8078925122686,1527114,1
24.0466037316742,49.8074701536945,1527114,1
24.0465393586578,49.8068816151105,1527114,1
24.0463998837891,49.8062861452608,1527114,1
24.04620676474,49.8046520275768,1527114,1
24.0461209340515,49.8040149837059,1527114,1
24.0460994763794,49.8034817992393,1527114,1
24.0461316628876,49.8027408708152,1527114,1
24.0462496800842,49.8019653074211,1527114,1
24.0463569684448,49.80137670191,1527114,1
24.0464749856415,49.8008642630501,1527114,1
24.0466359181824,49.8005526421726,1527114,1
24.046936325592,49.8000678945988,1527114,1
24.0470340786293,49.7999700422419,1527114,1
24.0472218332603,49.7997380537171,1527114,1
24.0474417743995,49.799530301856,1527114,1
24.0476670799568,49.7993121614426,1527114,1
24.0480843110504,49.7989875825465,1527114,1
24.0489399357262,49.7985582210631,1527114,1
24.0491357369842,49.7983850903556,1527114,1
24.0491357369842,49.7983850903556,1527114,1
24.0509033127251,49.797529815578,1527114,1
24.0515597374344,49.7971182382472,1527114,1
24.0515597374344,49.7971182382472,1527114,1
24.0531510038795,49.7963351757239,1527114,1
24.055039279026,49.7953655912774,1527114,1
24.056468896431,49.7945241147553,1527114,1
24.0565797925822,49.794443457412,1527114,1
24.0569177813675,49.79418747995,1527114,1
24.0572772297582,49.7939245841783,1527114,1
24.0574398560944,49.7938297990435,1527114,1
24.0576973481598,49.7935544940478,1527114,1
24.0578743739548,49.7933120858375,1527114,1
24.0580621285858,49.7930004163558,1527114,1
24.0581640525284,49.7925606126749,1527114,1
24.0583893580856,49.7923597561221,1527114,1
24.0585610194626,49.7923251255978,1527114,1
24.0587004943314,49.79231819949,1527114,1
24.0588346047821,49.7923736083249,1527114,1
24.058998219532,49.7925017410132,1527114,1
24.0588879479866,49.7927872790276,1527114,1
24.0587913884621,49.7930850978856,1527114,1
24.0585824771347,49.7935596884961,1527114,1
24.0585932059708,49.7936670403043,1527114,1
24.058644167942,49.7937328364562,1527114,1
24.0587755961838,49.7938038269409,1527114,1
24.0598535301407,49.7938170430773,1527114,1
24.0601271154602,49.7938343578091,1527114,1
24.0605133535584,49.7938551354792,1527114,1
24.0609049560745,49.7939036166747,1527114,1
24.061339473935,49.7939763383769,1527114,1
24.06172,49.79398,1527114,1
24.06172,49.79398,1527114,1
24.0638285639008,49.7944576840333,1527114,1
24.0639251234253,49.7944784614359,1527114,1
24.0640592338761,49.794471535636,1527114,1
24.0641477467736,49.7944507582304,1527114,1
24.0642048716545,49.7943494983087,1527114,1
24.06441,49.79371,1527114,1
24.06441,49.79371,1527114,1
24.0646657271805,49.7933501786364,1527114,1
24.0647837443771,49.7931701033222,1527114,1
24.0649554057541,49.7930246573872,1527114,1
24.0671762748184,49.791376239597,1527114,1
24.06755,49.791,1527114,1
24.06755,49.791,1527114,1
24.0677449031296,49.790877547531,1527114,1
24.0690430922928,49.7896723538397,1527114,1
24.0690538211288,49.7895684564277,1527114,1
24.0689894481125,49.7894714853089,1527114,1
24.0684637351456,49.7892290566624,1527114,1
24.0680667682114,49.788972773631,1527114,1
24.0677663608017,49.7887580489662,1527114,1
24.0677609963837,49.7887026359952,1527114,1
24.0679219289246,49.788501763443,1527114,1
24.0680399461212,49.7882385498723,1527114,1
24.0680614037933,49.7878437268345,1527114,1
24.0681257768097,49.787580509688,1527114,1
24.0695848985138,49.7853431061948,1527114,1
24.0695714871025,49.7853298834428,1527114,1
24.06966,49.7852,1527114,1
24.05984,49.78509,1723724,0
24.0598753018799,49.785322324873,1723724,0
24.0598323865356,49.7854747210256,1723724,0
24.059714369339,49.7855162835294,1723724,0
24.0594139619293,49.7855232106099,1723724,0
24.0591705584168,49.7874293384248,1723724,0
24.05931,49.78746,1723724,0
24.05931,49.78746,1723724,0
24.0592610760155,49.7879337744774,1723724,0
24.0592262072983,49.7886731978286,1723724,0
24.0592101140442,49.78922386175,1723724,0
24.0590472622322,49.790366212083,1723724,0
24.0592,49.79058,1723724,0
24.0592,49.79058,1723724,0
24.0589292771846,49.7923648493651,1723724,0
24.058998219532,49.7925017410132,1723724,0
24.0588879479866,49.7927872790276,1723724,0
24.0587913884621,49.7930850978856,1723724,0
24.0585824771347,49.7935596884961,1723724,0
24.05827639124,49.7940421341086,1723724,0
24.0580403568466,49.7942533724326,1723724,0
24.0578311445435,49.7944230550091,1723724,0
24.05762,49.79466,1723724,0
24.05762,49.79466,1723724,0
24.0575200082978,49.7946585318854,1723724,0
24.0572410585602,49.7948455274126,1723724,0
24.0565600915375,49.7950608607276,1723724,0
24.0559163613739,49.7953032601845,1723724,0
24.0554335637512,49.7955387327808,1723724,0
24.05384,49.79647,1723724,0
24.05384,49.79647,1723724,0
24.0534292611065,49.7965717707699,1723724,0
24.0510850104275,49.797794106096,1723724,0
24.0492061032613,49.7987671144208,1723724,0
24.04892,49.79897,1723724,0
24.04892,49.79897,1723724,0
24.0488138719025,49.7989737322355,1723724,0
24.0482130570831,49.7992992134968,1723724,0
24.047837547821,49.7997008682076,1723724,0
24.0476122422638,49.7999016943135,1723724,0
24.0472689195099,49.8002617942107,1723724,0
24.0469577832642,49.8007396149398,1723724,0
24.0467968507233,49.8010789340434,1723724,0
24.0466895623627,49.801397476344,1723724,0
24.0465930028381,49.8019029848234,1723724,0
24.0464749856415,49.8027547200487,1723724,0
24.0463784261169,49.8034541011845,1723724,0
24.0464213414612,49.8039665126334,1723724,0
24.0464535279694,49.8041603966321,1723724,0
24.0464535279694,49.804347355467,1723724,0
24.0467217488708,49.8062099799843,1723724,0
24.0468397660675,49.8068331469083,1723724,0
24.046925596756,49.8077609583534,1723724,0
24.0469041390839,49.808273324216,1723724,0
24.0469041390839,49.8083806434062,1723724,0
24.046748570961,49.8092738067858,1723724,0
24.0465071721497,49.8101981096745,1723724,0
24.046212129158,49.8101946478989,1723724,0
24.0460941119614,49.8101877243469,1723724,0
24.0458634419861,49.810253498051,1723724,0
24.04549,49.81052,1723724,0
24.04549,49.81052,1723724,0
24.0418293996277,49.8116520335543,1723724,0
24.0418401284637,49.8117835768936,1723724,0
24.041893772644,49.8118805033359,1723724,0
24.0423323464779,49.8123393195468,1723724,0
24.0423323464779,49.8123393195468,1723724,0
24.0432456059875,49.8134555308176,1723724,0
24.0435996575775,49.8135697615863,1723724,0
24.0438464208069,49.8136459152823,1723724,0
24.04404,49.81375,1723724,0
24.04404,49.81375,1723724,0
24.0442487521591,49.8138584231014,1723724,0
24.0439858956757,49.8137822697398,1723724,0
24.0437552257004,49.813740731492,1723724,0
24.0435245557251,49.8137199623547,1723724,0
24.0432777924957,49.8137186073351,1723724,0
24.037559322876,49.8134988000796,1723724,0
24.037025563282,49.8135022616189,1723724,0
24.03558,49.814,1723724,0
24.03558,49.814,1723724,0
24.0342172904434,49.8144212915478,1723724,0
24.0310200972977,49.8154008786214,1723724,0
24.0286973042908,49.8161935335057,1723724,0
24.0286973042908,49.8161935335057,1723724,0
24.0282305999222,49.816259299048,1723724,0
24.0264925284805,49.8167992653854,1723724,0
24.0263611002388,49.8168373397074,1723724,0
24.0262833161774,49.8168615688059,1723724,0
24.026213578743,49.8168719527015,1723724,0
24.0260821505012,49.8169013737269,1723724,0
24.0260150952759,49.8169359866751,1723724,0
24.0259534044685,49.8169775221803,1723724,0
24.0258890314522,49.817024249581,1723724,0
24.0254759712639,49.8174984436137,1723724,0
24.0252748055878,49.8176901670824,1723724,0
24.0251997037353,49.8179013022397,1723724,0
24.0251836104813,49.8180570570931,1723724,0
24.02519,49.81809,1723724,0
24.0251889748993,49.8181781994102,1723724,0
24.0252426190796,49.8182820354407,1723724,0
24.0262082143249,49.8192926944976,1723724,0
24.0272650046768,49.8202791050697,1723724,0
24.02748,49.82038,1723724,0
24.02748,49.82038,1723724,0
24.028193048996,49.8211305169722,1723724,0
24.0284183545532,49.8213139492822,1723724,0
24.0286007447662,49.8214904589617,1723724,0
24.0288421435776,49.821642741305,1723724,0
24.0290459914627,49.8217084994414,1723724,0
24.0293195767822,49.8217742574884,1723724,0
24.0296092553558,49.8218123278959,1723724,0
24.0302422566833,49.82191269519,1723724,0
24.0308216138306,49.8220026794837,1723724,0
24.0324523969116,49.8221757257318,1723724,0
24.0324957650824,49.8221527164472,1723724,0
24.0326455159607,49.8222103349072,1723724,0
24.0326754362289,49.8223673350744,1723724,0
24.0327076227371,49.8225888324917,1723724,0
24.0327398092452,49.8227411113778,1723724,0
24.0332762510482,49.8230802762651,1723724,0
24.0333942682449,49.8232256319174,1723724,0
24.033415725917,49.8233848304642,1723724,0
24.0335015566055,49.8248383581853,1723724,0
24.0334371835891,49.8253851501662,1723724,0
24.033426454753,49.8255028134553,1723724,0
24.0334479124252,49.8256273978023,1723724,0
24.0336432977142,49.8264570684815,1723724,0
24.0337076707306,49.8265055170322,1723724,0
24.0337639971199,49.8265332018965,1723724,0
24.0338981075706,49.8265453140197,1723724,0
24.0340322180214,49.8265574261398,1723724,0
24.0341234131279,49.8265695382569,1723724,0
24.0341931505623,49.8266231775962,1723724,0
24.0342038793983,49.8267356469854,1723724,0
24.0341390371803,49.826880601362,1723724,0
24.0339351892952,49.8272456914061,1723724,0
24.0339060343557,49.827567348533,1723724,0
24.0338900609436,49.82775997154,1723724,0
24.0336417160797,49.8283081494468,1723724,0
24.0340306363869,49.8284223451543,1723724,0
24.0328600926819,49.8293517842194,1723724,0
24.0328600926819,49.8293517842194,1723724,0
24.03235,49.82971,1723724,0
24.0329504347251,49.8300055498693,1723724,0
24.0335186913395,49.8304271882807,1723724,0
24.0345324939241,49.8316050883307,1723724,0
24.0348541333084,49.8320405302346,1723724,0
24.0349559857801,49.8323342807254,1723724,0
24.0350900097134,49.8328492080562,1723724,0
24.03519,49.83337,1723724,0
24.03525,49.83361,1723724,0
24.03548,49.83383,1723724,0
24.03548,49.83383,1723724,0
24.03536,49.83395,1723724,0
24.0354397839001,49.8341947373038,1723724,0
24.0354719471016,49.8342396697064,1723724,0
24.0354832930984,49.8342964507767,1723724,0
24.0351882501068,49.83438295199,1723724,0
24.035048775238,49.8344798331655,1723724,0
24.0349629445496,49.834576714147,1723724,0
24.0349093003693,49.834687435031,1723724,0
24.0348985715332,49.8347739355452,1723724,0
24.0349414868774,49.8349815361478,1723724,0
24.0349534606371,49.8350314473493,1723724,0
24.0349629445496,49.8350784161242,1723724,0
24.0349629445496,49.8353517550112,1723724,0
24.0349522157135,49.8356147124824,1723724,0
24.0349522157135,49.8359226477033,1723724,0
24.0349561428461,49.836086735545,1723724,0
24.0349561428461,49.8361888031819,1723724,0
24.0349239563379,49.8363254696804,1723724,0
24.0348824782791,49.8365558117154,1723724,0
24.03495,49.83697,1723724,0
24.03495,49.83697,1723724,0
24.0349253936233,49.8371751280564,1723724,0
24.0350889243619,49.8377514721434,1723724,0
24.0351024194183,49.8378186550689,1723724,0
24.0350822188393,49.8379218672114,1723724,0
24.0352579875412,49.8384621735171,1723724,0
24.0353289820687,49.8386553376034,1723724,0
24.0353423931138,49.8387971867254,1723724,0
24.0353867335739,49.8388531240912,1723724,0
24.035408191246,49.8389257782744,1723724,0
24.0354993863525,49.8390572474711,1723724,0
24.0357139630737,49.8393305638677,1723724,0
24.0358963532867,49.8396038787194,1723724,0
24.0359124465408,49.8396626931057,1723724,0
24.0360250993195,49.8398322165248,1723724,0
24.03613238768,49.8399360060798,1723724,0
24.0363362355652,49.8402300752763,1723724,0
24.0363791509094,49.8403477024539,1723724,0
24.0363791509094,49.8404584101245,1723724,0
24.0362825913849,49.8405345215009,1723724,0
24.0361002011719,49.8405829559508,1723724,0
24.035949997467,49.8406313903522,1723724,0
24.0357997937622,49.8407351781917,1723724,0
24.0356603188934,49.8409911872434,1723724,0
24.0353009028854,49.8419460198576,1723724,0
24.035231165451,49.842112075779,1723724,0
24.0352320671082,49.8424038598667,1723724,0
24.0352320671082,49.8424038598667,1723724,0
24.0346518083038,49.8436964973416,1723724,0
24.0344908757629,49.8438625472503,1723724,0
24.0342870278778,49.8439524907126,1723724,0
24.0340080781403,49.8440078404525,1723724,0
24.0337935014191,49.8440216778775,1723724,0
24.033611111206,49.8441254584392,1723724,0
24.0331497712555,49.8443883681983,1723724,0
24.0329995675507,49.8444506360897,1723724,0
24.032334379715,49.8444921479728,1723724,0
24.0317764802399,49.8445198225417,1723724,0
24.0308645291748,49.8445682529991,1723724,0
24.0302422566833,49.8446374392828,1723724,0
24.0295162651061,49.8446993254217,1723724,0
24.0293440761848,49.8447526851952,1723724,0
24.0290030761185,49.844772352251,1723724,0
24.0288773718163,49.8447838189163,1723724,0
24.0283700747909,49.844772352251,1723724,0
24.02792,49.84477,1723724,0
24.02792,49.84477,1723724,0
24.0275975985947,49.8447861894572,1723724,0
24.0272596402588,49.8447654336464,1723724,0
24.0270611567917,49.8448311603501,1723724,0
24.0269699616852,49.8448657533161,1723724,0
24.0268626733246,49.8449245613016,1723724,0
24.0268206596375,49.845016712044,1723724,0
24.0266972780228,49.8451618325662,1723724,0
24.0265041589737,49.8452689453325,1723724,0
24.0262305736542,49.8453622370968,1723724,0
24.0257263183594,49.8455177233705,1723724,0
24.0255010128021,49.8456282913874,1723724,0
24.02543,49.84573,1723724,0
24.0255471467971,49.8463768650303,1723724,0
24.0255975723267,49.8464777510578,1723724,0
24.02564,49.84654,1723724,0
24.02564,49.84654,1723724,0
24.0256329774856,49.8469147656522,1723724,0
24.0257375836372,49.8478193245841,1723724,0
24.0257939100265,49.8482828396189,1723724,0
24.0258046388626,49.8483796929453,1723724,0
24.0257992744445,49.8484471442544,1723724,0
24.0257912278175,49.8485267020878,1723724,0
24.0257724523544,49.8486045302764,1723724,0
24.0257214903831,49.8487031124686,1723724,0
24.0252977013588,49.849509057587,1723724,0
24.0251111908379,49.8498416935862,1723724,0
24.0250225701569,49.8499639700836,1723724,0
24.0248778386536,49.8501460792845,1723724,0
24.0247088594856,49.8503536138888,1723724,0
24.024624466896,49.8504740986538,1723724,0
24.0245735049247,49.8505328998164,1723724,0
24.02442,49.85117,1723724,0
24.02442,49.85117,1723724,0
24.0242972373962,49.8511831667273,1723724,0
24.0233820676804,49.8534074700315,1723724,0
24.0231567621231,49.8538767232847,1723724,0
24.02299,49.85421,1723724,0
24.02305,49.85433,1723724,0
24.02305,49.85433,1723724,0
24.0222824969864,49.8555743706102,1723724,0
24.0219230809784,49.8562799053775,1723724,0
24.0218962588882,49.8563836596215,1723724,0
24.0219177165604,49.856463204391,1723724,0
24.0219338098144,49.8565323736494,1723724,0
24.0219659963226,49.8566292104448,1723724,0
24.0220089116669,49.8566914625679,1723724,0
24.0220625558472,49.8568263418929,1723724,0
24.0221269288635,49.8569162612338,1723724,0
24.022212759552,49.8570165556858,1723724,0
24.0223672910156,49.8571308584065,1723724,0
24.02299,49.85731,1723724,0
24.02299,49.85731,1723724,0
24.0229305549087,49.8573867806309,1723724,0
24.0234240813675,49.8576496182623,1723724,0
24.0238317771377,49.8578986210153,1723724,0
24.026846939592,49.8600507631247,1723724,0
24.026932410759,49.8601326716452,1723724,0
24.02751,49.86062,1723724,0
24.02751,49.86062,1723724,0
24.0285953803482,49.8616404245218,1723724,0
24.0288743300857,49.8618894067087,1723724,0
24.0291103644791,49.8620208134567,1723724,0
24.0293571277084,49.8621591359633,1723724,0
24.0297219081345,49.8623320385395,1723724,0
24.0333053393784,49.86353196537,1723724,0
24.03361,49.86362,1723724,0
24.03361,49.86362,1723724,0
24.0344533248367,49.8639296290694,1723724,0
24.0348395629349,49.8640333668875,1723724,0
24.0351399703445,49.8640956094715,1723724,0
24.0355154796066,49.8641716836319,1723724,0
24.04142,49.8649,1723724,0
24.04142,49.8649,1723724,0
24.0443664682144,49.8652246690053,1723724,0
24.0447100921097,49.8652712876601,1723724,0
24.0451499743881,49.8653127816616,1723724,0
24.0455469413223,49.8653196973251,1723724,0
24.0458902640762,49.8653196973251,1723724,0
24.0463516040268,49.865333528649,1723724,0
24.0467807574692,49.8653266129876,1723724,0
24.0473386569443,49.8653127816616,1723724,0
24.05168,49.86491,1723724,0
24.05168,49.86491,1723724,0
24.0519198699417,49.8649462500815,1723724,0
24.0523061080399,49.8648909243184,1723724,0
24.0526601596298,49.8647664411197,1723724,0
24.0528425498428,49.8646488733597,1723724,0
24.0530678554001,49.8646004630225,1723724,0
24.0532931609573,49.8646212103158,1723724,0
24.0534326358261,49.8646419576002,1723724,0
24.053593568367,49.8647456938887,1723724,0
24.0537008567276,49.864863261413,1723724,0
24.0536901278915,49.8649808286512,1723724,0
24.0536579413834,49.8650914799082,1723724,0
24.0536472125473,49.8652228779467,1723724,0
24.0536364837112,49.8653404443097,1723724,0
24.0536793990555,49.8654510947429,1723724,0
24.05626,49.8685,1723724,0
24.05626,49.8685,1723724,0
24.0571394486847,49.8694827470323,1723724,0
24.0572842879715,49.8696487083542,1723724,0
24.0576061530533,49.8700290342328,1723724,0
24.0602669043961,49.8732374824381,1723724,0
24.0603753195877,49.8733563709966,1723724,0
24.060600625145,49.8735845493653,1723724,0
24.0608956681366,49.8738749566391,1723724,0
24.0610125585022,49.8740637616307,1723724,0
24.0611949487152,49.8741156196859,1723724,0
24.0614202542725,49.8741674776854,1723724,0
24.0615382714691,49.8741985924584,1723724,0
24.0615436358871,49.8742884794677,1723724,0
24.0614846272888,49.8743645375757,1723724,0
24.0612271352234,49.8744544242761,1723724,0
24.0609942337387,49.8746122748608,1723724,1
24.0609942337387,49.8746122748608,1723724,1
24.0607362909737,49.8746134541826,1723724,1
24.0599707514413,49.8738773102951,1723724,1
24.0599707514413,49.8738773102951,1723724,1
24.0595024748268,49.8731493221085,1723724,1
24.0599208994331,49.8730577043401,1723724,1
24.05782,49.87082,1723724,1
24.05782,49.87082,1723724,1
24.0572628302994,49.8699253092902,1723724,1
24.0570911689224,49.869745518862,1723724,1
24.057021431488,49.8696521658757,1723724,1
24.0563401503982,49.8691358465464,1723724,1
24.0563401503982,49.8691358465464,1723724,1
24.0535238309326,49.8655652027368,1723724,1
24.0533789916458,49.8654026852096,1723724,1
24.0531322284164,49.8653127816619,1723724,1
24.0528961940231,49.8652228779466,1723724,1
24.0525421424332,49.8650914799082,1723724,1
24.0523597522201,49.8650223229023,1723724,1
24.0522310061874,49.8649669972263,1723724,1
24.0519198699417,49.8649462500815,1723724,1
24.05098,49.86513,1723724,1
24.05098,49.86513,1723724,1
24.0473386569443,49.8653127816616,1723724,1
24.0467807574692,49.8653266129876,1723724,1
24.0463516040268,49.865333528649,1723724,1
24.0458902640762,49.8653196973251,1723724,1
24.0455469413223,49.8653196973251,1723724,1
24.0451499743881,49.8653127816616,1723724,1
24.0447100921097,49.8652712876601,1723724,1
24.0443664682144,49.8652246690053,1723724,1
24.04367,49.86527,1723724,1
24.04367,49.86527,1723724,1
24.04077,49.86493,1723724,1
24.04077,49.86493,1723724,1
24.0355154796066,49.8641716836319,1723724,1
24.0351399703445,49.8640956094715,1723724,1
24.0348395629349,49.8640333668875,1723724,1
24.0344533248367,49.8639296290694,1723724,1
24.0333053393784,49.86353196537,1723724,1
24.03264,49.86345,1723724,1
24.03264,49.86345,1723724,1
24.0297219081345,49.8623320385395,1723724,1
24.0293571277084,49.8621591359633,1723724,1
24.0291103644791,49.8620208134567,1723724,1
24.0288743300857,49.8618894067087,1723724,1
24.0285953803482,49.8616404245218,1723724,1
24.026932410759,49.8601326716452,1723724,1
24.026846939592,49.8600507631247,1723724,1
24.0263,49.85974,1723724,1
24.0263,49.85974,1723724,1
24.0238317771377,49.8578986210153,1723724,1
24.0234240813675,49.8576496182623,1723724,1
24.0229305549087,49.8573867806309,1723724,1
24.0223672910156,49.8571308584065,1723724,1
24.0221269288635,49.8570580567774,1723724,1
24.0220035472488,49.8570373062361,1723724,1
24.0217675128555,49.8570130972599,1723724,1
24.0215797582245,49.8570234725369,1723724,1
24.021488563118,49.8570200141115,1723724,1
24.0214080968475,49.8569958051266,1723724,1
24.0213490882492,49.8569543039815,1723724,1
24.0212203422165,49.8568747600203,1723724,1
24.0211881557083,49.8568090496928,1723724,1
24.0211827912903,49.8567329639388,1723724,1
24.0212042489624,49.8566707118691,1723724,1
24.0212471643066,49.8566188350831,1723724,1
24.021306172905,49.8565634997834,1723724,1
24.0213759103393,49.8565323736494,1723724,1
24.0214617410278,49.8564977890326,1723724,1
24.0215690293884,49.8564528289937,1723724,1
24.0216441312408,49.8564009519738,1723724,1
24.0217031398392,49.8563386994764,1723724,1
24.0217406907654,49.8562833638558,1723724,1
24.0217178954582,49.8561087233785,1723724,1
24.0217178954582,49.8561087233785,1723724,1
24.0223254123306,49.8551766381373,1723724,1
24.02278,49.85426,1723724,1
24.02271,49.85426,1723724,1
24.02271,49.85426,1723724,1
24.02278,49.85426,1723724,1
24.0231192111969,49.8536045245782,1723724,1
24.0240204334259,49.8514389168331,1723724,1
24.0244244375466,49.8505416080303,1723724,1
24.0244549512863,49.8504720823501,1723724,1
24.024444758892,49.8503634139183,1723724,1
24.0244018435478,49.8499016483028,1723724,1
24.0245130582275,49.8497915389403,1723724,1
24.024593524498,49.8497638673895,1723724,1
24.024682488224,49.8497089629023,1723724,1
24.024682488224,49.8497089629023,1723724,1
24.0246847196045,49.8497569494993,1723724,1
24.0248348155259,49.8497512453878,1723724,1
24.0249422116699,49.8497396547694,1723724,1
24.0250173135223,49.8497050652912,1723724,1
24.0250977797928,49.8496012967081,1723724,1
24.0251779450874,49.8494248311031,1723724,1
